S7,2582,NSK,DME,2024-01-01 01:45:00 UTC,2024-01-01 06:20:00 UTC
S7,5314,ABA,OVB,2024-01-01 01:55:00 UTC,2024-01-01 03:15:00 UTC
S7,3062,BQS,DME,2024-01-01 02:00:00 UTC,2024-01-01 10:25:00 UTC
S7,2610,NJC,DME,2024-01-01 02:00:00 UTC,2024-01-01 05:55:00 UTC
S7,1024,LED,DME,2024-01-01 02:00:00 UTC,2024-01-01 03:40:00 UTC
S7,5305,OVB,KJA,2024-01-01 02:00:00 UTC,2024-01-01 03:30:00 UTC
S7,1060,KZN,DME,2024-01-01 02:05:00 UTC,2024-01-01 03:50:00 UTC
S7,6343,IKT,LED,2024-01-01 02:05:00 UTC,2024-01-01 08:40:00 UTC
S7,6373,IKT,UUD,2024-01-01 02:05:00 UTC,2024-01-01 02:55:00 UTC
S7,6309,IKT,BKK,2024-01-01 02:10:00 UTC,2024-01-01 08:30:00 UTC
S7,5304,NSK,OVB,2024-01-01 02:15:00 UTC,2024-01-01 05:00:00 UTC
S7,2548,KJA,DME,2024-01-01 02:20:00 UTC,2024-01-01 07:45:00 UTC
S7,3082,NER,DME,2024-01-01 02:30:00 UTC,2024-01-01 10:00:00 UTC
S7,5343,OVB,OMS,2024-01-01 02:35:00 UTC,2024-01-01 04:00:00 UTC
S7,5328,NJC,OVB,2024-01-01 02:35:00 UTC,2024-01-01 04:05:00 UTC
S7,5362,NOZ,OVB,2024-01-01 02:45:00 UTC,2024-01-01 03:45:00 UTC
S7,5318,KEJ,OVB,2024-01-01 02:50:00 UTC,2024-01-01 03:40:00 UTC
S7,5230,IKT,OVB,2024-01-01 03:20:00 UTC,2024-01-01 06:00:00 UTC
S7,6374,UUD,IKT,2024-01-01 03:30:00 UTC,2024-01-01 04:25:00 UTC
S7,5143,OVB,GRV,2024-01-01 03:35:00 UTC,2024-01-01 08:30:00 UTC
S7,5545,OVB,OSS,2024-01-01 03:40:00 UTC,2024-01-01 06:40:00 UTC
S7,3020,IKT,DME,2024-01-01 03:45:00 UTC,2024-01-01 10:15:00 UTC
S7,5103,OVB,AER,2024-01-01 03:50:00 UTC,2024-01-01 09:10:00 UTC
S7,2057,DME,AER,2024-01-01 03:55:00 UTC,2024-01-01 07:45:00 UTC
S7,5321,OVB,TOF,2024-01-01 04:00:00 UTC,2024-01-01 04:50:00 UTC
S7,8852,KGD,DME,2024-01-01 04:00:00 UTC,2024-01-01 06:50:00 UTC
S7,5320,HMA,OVB,2024-01-01 04:00:00 UTC,2024-01-01 05:50:00 UTC
S7,5306,KJA,OVB,2024-01-01 04:10:00 UTC,2024-01-01 05:45:00 UTC
S7,5369,OVB,RGK,2024-01-01 04:20:00 UTC,2024-01-01 05:20:00 UTC
S7,5325,OVB,BAX,2024-01-01 04:25:00 UTC,2024-01-01 05:10:00 UTC
S7,5591,OVB,EVN,2024-01-01 04:30:00 UTC,2024-01-01 09:35:00 UTC
S7,5003,OVB,LED,2024-01-01 04:40:00 UTC,2024-01-01 09:30:00 UTC
S7,5344,OMS,OVB,2024-01-01 04:40:00 UTC,2024-01-01 06:00:00 UTC
S7,6317,IKT,OSS,2024-01-01 04:45:00 UTC,2024-01-01 09:25:00 UTC
S7,6203,VVO,UUS,2024-01-01 04:45:00 UTC,2024-01-01 06:30:00 UTC
S7,1255,DME,KVK,2024-01-01 04:50:00 UTC,2024-01-01 07:25:00 UTC
S7,1051,DME,KZN,2024-01-01 04:50:00 UTC,2024-01-01 06:30:00 UTC
S7,5233,OVB,IKT,2024-01-01 04:55:00 UTC,2024-01-01 07:25:00 UTC
S7,3739,DME,AYT,2024-01-01 04:55:00 UTC,2024-01-01 10:10:00 UTC
S7,2141,DME,VOG,2024-01-01 04:55:00 UTC,2024-01-01 06:50:00 UTC
S7,1006,LED,DME,2024-01-01 05:05:00 UTC,2024-01-01 06:45:00 UTC
S7,1133,DME,UFA,2024-01-01 05:05:00 UTC,2024-01-01 07:25:00 UTC
S7,6308,BKK,IKT,2024-01-01 05:10:00 UTC,2024-01-01 11:45:00 UTC
S7,6377,IKT,BTK,2024-01-01 05:15:00 UTC,2024-01-01 06:30:00 UTC
S7,2043,DME,AER,2024-01-01 05:25:00 UTC,2024-01-01 09:15:00 UTC
S7,1213,DME,KGD,2024-01-01 05:25:00 UTC,2024-01-01 08:20:00 UTC
S7,5322,TOF,OVB,2024-01-01 05:30:00 UTC,2024-01-01 06:20:00 UTC
S7,5541,OVB,FRU,2024-01-01 05:30:00 UTC,2024-01-01 08:00:00 UTC
S7,1191,DME,PEZ,2024-01-01 05:35:00 UTC,2024-01-01 07:00:00 UTC
S7,2508,OVB,DME,2024-01-01 05:35:00 UTC,2024-01-01 10:05:00 UTC
S7,5326,BAX,OVB,2024-01-01 05:50:00 UTC,2024-01-01 06:35:00 UTC
S7,5370,RGK,OVB,2024-01-01 06:00:00 UTC,2024-01-01 07:05:00 UTC
S7,2165,DME,MRV,2024-01-01 06:05:00 UTC,2024-01-01 09:35:00 UTC
S7,6345,IKT,LED,2024-01-01 06:05:00 UTC,2024-01-01 12:40:00 UTC
S7,6361,IKT,SVX,2024-01-01 06:10:00 UTC,2024-01-01 10:40:00 UTC
S7,5315,OVB,ABA,2024-01-01 06:10:00 UTC,2024-01-01 07:25:00 UTC
S7,5311,OVB,KJA,2024-01-01 06:20:00 UTC,2024-01-01 07:45:00 UTC
S7,2155,DME,OGZ,2024-01-01 06:20:00 UTC,2024-01-01 09:35:00 UTC
S7,5381,OVB,KYZ,2024-01-01 06:30:00 UTC,2024-01-01 08:10:00 UTC
S7,1073,DME,KUF,2024-01-01 06:30:00 UTC,2024-01-01 08:25:00 UTC
S7,1009,DME,LED,2024-01-01 06:45:00 UTC,2024-01-01 08:25:00 UTC
S7,5027,OVB,CEK,2024-01-01 06:50:00 UTC,2024-01-01 09:10:00 UTC
S7,3749,DME,IST,2024-01-01 06:50:00 UTC,2024-01-01 12:15:00 UTC
S7,5045,OVB,UFA,2024-01-01 07:05:00 UTC,2024-01-01 10:05:00 UTC
S7,1135,DME,UFA,2024-01-01 07:05:00 UTC,2024-01-01 09:25:00 UTC
S7,5035,OVB,KZN,2024-01-01 07:10:00 UTC,2024-01-01 10:30:00 UTC
S7,1052,KZN,DME,2024-01-01 07:15:00 UTC,2024-01-01 08:55:00 UTC
S7,6378,BTK,IKT,2024-01-01 07:20:00 UTC,2024-01-01 08:30:00 UTC
S7,5017,OVB,SVX,2024-01-01 07:25:00 UTC,2024-01-01 10:00:00 UTC
S7,5371,OVB,RGK,2024-01-01 07:30:00 UTC,2024-01-01 08:30:00 UTC
S7,6204,UUS,VVO,2024-01-01 07:30:00 UTC,2024-01-01 09:25:00 UTC
S7,5041,OVB,PEE,2024-01-01 07:30:00 UTC,2024-01-01 10:25:00 UTC
S7,5031,OVB,KUF,2024-01-01 07:35:00 UTC,2024-01-01 10:55:00 UTC
S7,2142,VOG,DME,2024-01-01 07:35:00 UTC,2024-01-01 09:25:00 UTC
S7,1192,PEZ,DME,2024-01-01 07:40:00 UTC,2024-01-01 09:00:00 UTC
S7,5106,AER,OVB,2024-01-01 07:40:00 UTC,2024-01-01 12:30:00 UTC
S7,5546,OSS,OVB,2024-01-01 07:50:00 UTC,2024-01-01 10:35:00 UTC
S7,2161,DME,ASF,2024-01-01 07:50:00 UTC,2024-01-01 11:25:00 UTC
S7,5005,OVB,LED,2024-01-01 07:55:00 UTC,2024-01-01 12:45:00 UTC
S7,5316,ABA,OVB,2024-01-01 08:00:00 UTC,2024-01-01 09:20:00 UTC
S7,3239,DME,LBD,2024-01-01 08:00:00 UTC,2024-01-01 12:05:00 UTC
S7,3241,DME,LBD,2024-01-01 08:00:00 UTC,2024-01-01 12:05:00 UTC
S7,5235,OVB,IKT,2024-01-01 08:00:00 UTC,2024-01-01 10:15:00 UTC
S7,1211,DME,KGD,2024-01-01 08:00:00 UTC,2024-01-01 10:55:00 UTC
S7,2055,DME,AER,2024-01-01 08:05:00 UTC,2024-01-01 11:55:00 UTC
S7,5234,IKT,OVB,2024-01-01 08:10:00 UTC,2024-01-01 10:50:00 UTC
S7,1134,UFA,DME,2024-01-01 08:15:00 UTC,2024-01-01 10:35:00 UTC
S7,5101,OVB,AER,2024-01-01 08:15:00 UTC,2024-01-01 13:35:00 UTC
S7,1256,KVK,DME,2024-01-01 08:15:00 UTC,2024-01-01 10:35:00 UTC
S7,2510,OVB,DME,2024-01-01 08:20:00 UTC,2024-01-01 12:55:00 UTC
S7,2045,DME,AER,2024-01-01 08:20:00 UTC,2024-01-01 12:10:00 UTC
S7,2563,DME,OMS,2024-01-01 08:20:00 UTC,2024-01-01 11:50:00 UTC
S7,2183,DME,GRV,2024-01-01 08:20:00 UTC,2024-01-01 11:25:00 UTC
S7,2505,DME,OVB,2024-01-01 08:20:00 UTC,2024-01-01 12:30:00 UTC
S7,5312,KJA,OVB,2024-01-01 08:25:00 UTC,2024-01-01 09:55:00 UTC
S7,1093,DME,GOJ,2024-01-01 08:30:00 UTC,2024-01-01 09:50:00 UTC
S7,2058,AER,DME,2024-01-01 08:35:00 UTC,2024-01-01 12:20:00 UTC
S7,1215,DME,KGD,2024-01-01 08:45:00 UTC,2024-01-01 11:40:00 UTC
S7,5786,DXB,OVB,2024-01-01 08:50:00 UTC,2024-01-01 14:25:00 UTC
S7,5382,KYZ,OVB,2024-01-01 08:55:00 UTC,2024-01-01 10:40:00 UTC
S7,5542,FRU,OVB,2024-01-01 09:00:00 UTC,2024-01-01 11:25:00 UTC
S7,2153,DME,OGZ,2024-01-01 09:05:00 UTC,2024-01-01 12:20:00 UTC
S7,1229,DME,MMK,2024-01-01 09:05:00 UTC,2024-01-01 12:00:00 UTC
S7,1214,KGD,DME,2024-01-01 09:05:00 UTC,2024-01-01 11:55:00 UTC
S7,5372,RGK,OVB,2024-01-01 09:10:00 UTC,2024-01-01 10:15:00 UTC
S7,1074,KUF,DME,2024-01-01 09:10:00 UTC,2024-01-01 11:05:00 UTC
S7,1010,LED,DME,2024-01-01 09:15:00 UTC,2024-01-01 10:55:00 UTC
S7,5144,GRV,OVB,2024-01-01 09:25:00 UTC,2024-01-01 13:40:00 UTC
S7,6310,BKK,IKT,2024-01-01 09:30:00 UTC,2024-01-01 16:15:00 UTC
S7,2171,DME,MRV,2024-01-01 09:35:00 UTC,2024-01-01 13:00:00 UTC
S7,1193,DME,PEZ,2024-01-01 09:35:00 UTC,2024-01-01 11:05:00 UTC
S7,6371,IKT,KJA,2024-01-01 09:35:00 UTC,2024-01-01 11:20:00 UTC
S7,3021,DME,IKT,2024-01-01 09:40:00 UTC,2024-01-01 15:30:00 UTC
S7,6344,LED,IKT,2024-01-01 09:40:00 UTC,2024-01-01 15:40:00 UTC
S7,2167,DME,MRV,2024-01-01 09:40:00 UTC,2024-01-01 13:10:00 UTC
S7,6348,AER,IKT,2024-01-01 09:50:00 UTC,2024-01-01 16:10:00 UTC
S7,1237,DME,GSV,2024-01-01 09:50:00 UTC,2024-01-01 11:25:00 UTC
S7,5028,CEK,OVB,2024-01-01 09:50:00 UTC,2024-01-01 11:55:00 UTC
S7,5351,OVB,TJM,2024-01-01 09:55:00 UTC,2024-01-01 12:00:00 UTC
S7,1011,DME,LED,2024-01-01 09:55:00 UTC,2024-01-01 11:35:00 UTC
S7,5347,OVB,SGC,2024-01-01 10:00:00 UTC,2024-01-01 11:45:00 UTC
S7,1227,DME,MMK,2024-01-01 10:00:00 UTC,2024-01-01 12:55:00 UTC
S7,2044,AER,DME,2024-01-01 10:05:00 UTC,2024-01-01 13:50:00 UTC
S7,3022,IKT,DME,2024-01-01 10:05:00 UTC,2024-01-01 16:35:00 UTC
S7,5104,AER,OVB,2024-01-01 10:10:00 UTC,2024-01-01 15:00:00 UTC
S7,1136,UFA,DME,2024-01-01 10:15:00 UTC,2024-01-01 12:35:00 UTC
S7,2047,DME,AER,2024-01-01 10:20:00 UTC,2024-01-01 14:10:00 UTC
S7,1094,GOJ,DME,2024-01-01 10:20:00 UTC,2024-01-01 11:40:00 UTC
S7,2157,DME,MCX,2024-01-01 10:20:00 UTC,2024-01-01 13:25:00 UTC
S7,6221,VVO,KHV,2024-01-01 10:20:00 UTC,2024-01-01 11:45:00 UTC
S7,2166,MRV,DME,2024-01-01 10:25:00 UTC,2024-01-01 13:40:00 UTC
S7,5004,LED,OVB,2024-01-01 10:30:00 UTC,2024-01-01 14:55:00 UTC
S7,5592,EVN,OVB,2024-01-01 10:30:00 UTC,2024-01-01 15:00:00 UTC
S7,2156,OGZ,DME,2024-01-01 10:35:00 UTC,2024-01-01 13:40:00 UTC
S7,6318,OSS,IKT,2024-01-01 10:35:00 UTC,2024-01-01 14:50:00 UTC
S7,5307,OVB,KJA,2024-01-01 10:45:00 UTC,2024-01-01 12:10:00 UTC
S7,5018,SVX,OVB,2024-01-01 10:55:00 UTC,2024-01-01 13:10:00 UTC
S7,2507,DME,OVB,2024-01-01 11:00:00 UTC,2024-01-01 15:10:00 UTC
S7,5236,IKT,OVB,2024-01-01 11:00:00 UTC,2024-01-01 13:40:00 UTC
S7,5046,UFA,OVB,2024-01-01 11:05:00 UTC,2024-01-01 13:50:00 UTC
S7,1075,DME,KUF,2024-01-01 11:05:00 UTC,2024-01-01 12:55:00 UTC
S7,5042,PEE,OVB,2024-01-01 11:05:00 UTC,2024-01-01 13:50:00 UTC
S7,3740,AYT,DME,2024-01-01 11:10:00 UTC,2024-01-01 16:05:00 UTC
S7,5036,KZN,OVB,2024-01-01 11:10:00 UTC,2024-01-01 14:15:00 UTC
S7,5345,OVB,OMS,2024-01-01 11:20:00 UTC,2024-01-01 12:45:00 UTC
S7,1013,DME,LED,2024-01-01 11:30:00 UTC,2024-01-01 13:10:00 UTC
S7,1212,KGD,DME,2024-01-01 11:35:00 UTC,2024-01-01 14:25:00 UTC
S7,6362,SVX,IKT,2024-01-01 11:35:00 UTC,2024-01-01 15:40:00 UTC
S7,5032,KUF,OVB,2024-01-01 11:35:00 UTC,2024-01-01 14:40:00 UTC
S7,5253,OVB,UUD,2024-01-01 11:40:00 UTC,2024-01-01 14:10:00 UTC
S7,1194,PEZ,DME,2024-01-01 11:45:00 UTC,2024-01-01 13:10:00 UTC
S7,5555,OVB,LBD,2024-01-01 11:45:00 UTC,2024-01-01 15:00:00 UTC
S7,6372,KJA,IKT,2024-01-01 11:55:00 UTC,2024-01-01 13:40:00 UTC
S7,1157,DME,PEE,2024-01-01 12:00:00 UTC,2024-01-01 14:10:00 UTC
S7,1238,GSV,DME,2024-01-01 12:10:00 UTC,2024-01-01 13:50:00 UTC
S7,2162,ASF,DME,2024-01-01 12:15:00 UTC,2024-01-01 13:50:00 UTC
S7,2184,GRV,DME,2024-01-01 12:15:00 UTC,2024-01-01 15:10:00 UTC
S7,1012,LED,DME,2024-01-01 12:25:00 UTC,2024-01-01 14:05:00 UTC
S7,1216,KGD,DME,2024-01-01 12:30:00 UTC,2024-01-01 15:20:00 UTC
S7,5348,SGC,OVB,2024-01-01 12:30:00 UTC,2024-01-01 14:05:00 UTC
S7,5352,TJM,OVB,2024-01-01 12:35:00 UTC,2024-01-01 14:30:00 UTC
S7,6222,KHV,VVO,2024-01-01 12:45:00 UTC,2024-01-01 14:10:00 UTC
S7,2056,AER,DME,2024-01-01 12:45:00 UTC,2024-01-01 16:30:00 UTC
S7,2564,OMS,DME,2024-01-01 12:50:00 UTC,2024-01-01 16:30:00 UTC
S7,2059,DME,AER,2024-01-01 12:50:00 UTC,2024-01-01 16:40:00 UTC
S7,5308,KJA,OVB,2024-01-01 12:50:00 UTC,2024-01-01 14:20:00 UTC
S7,1230,MMK,DME,2024-01-01 12:55:00 UTC,2024-01-01 15:30:00 UTC
S7,1145,DME,CEK,2024-01-01 13:00:00 UTC,2024-01-01 15:40:00 UTC
S7,3242,LBD,DME,2024-01-01 13:05:00 UTC,2024-01-01 17:35:00 UTC
S7,5019,OVB,SVX,2024-01-01 13:10:00 UTC,2024-01-01 15:45:00 UTC
S7,2046,AER,DME,2024-01-01 13:15:00 UTC,2024-01-01 16:50:00 UTC
S7,3750,IST,DME,2024-01-01 13:15:00 UTC,2024-01-01 18:00:00 UTC
S7,2154,OGZ,DME,2024-01-01 13:20:00 UTC,2024-01-01 16:25:00 UTC
S7,5346,OMS,OVB,2024-01-01 13:20:00 UTC,2024-01-01 14:35:00 UTC
S7,5225,OVB,IKT,2024-01-01 13:30:00 UTC,2024-01-01 15:50:00 UTC
S7,1137,DME,UFA,2024-01-01 13:35:00 UTC,2024-01-01 15:55:00 UTC
S7,2514,OVB,DME,2024-01-01 13:40:00 UTC,2024-01-01 18:15:00 UTC
S7,6346,LED,IKT,2024-01-01 13:40:00 UTC,2024-01-01 19:40:00 UTC
S7,1076,KUF,DME,2024-01-01 13:40:00 UTC,2024-01-01 15:35:00 UTC
S7,1228,MMK,DME,2024-01-01 13:45:00 UTC,2024-01-01 16:15:00 UTC
S7,5006,LED,OVB,2024-01-01 13:45:00 UTC,2024-01-01 18:10:00 UTC
S7,2172,MRV,DME,2024-01-01 13:50:00 UTC,2024-01-01 17:10:00 UTC
S7,1014,LED,DME,2024-01-01 14:00:00 UTC,2024-01-01 15:40:00 UTC
S7,2509,DME,OVB,2024-01-01 14:05:00 UTC,2024-01-01 18:15:00 UTC
S7,2168,MRV,DME,2024-01-01 14:10:00 UTC,2024-01-01 17:25:00 UTC
S7,2158,MCX,DME,2024-01-01 14:20:00 UTC,2024-01-01 17:25:00 UTC
S7,5551,OVB,DYU,2024-01-01 14:25:00 UTC,2024-01-01 18:00:00 UTC
S7,5102,AER,OVB,2024-01-01 14:35:00 UTC,2024-01-01 19:25:00 UTC
S7,1055,DME,KZN,2024-01-01 14:40:00 UTC,2024-01-01 16:25:00 UTC
S7,5226,IKT,OVB,2024-01-01 14:50:00 UTC,2024-01-01 17:30:00 UTC
S7,3063,DME,BQS,2024-01-01 14:55:00 UTC,2024-01-01 22:30:00 UTC
S7,5254,UUD,OVB,2024-01-01 14:55:00 UTC,2024-01-01 17:50:00 UTC
S7,5053,OVB,GOJ,2024-01-01 14:55:00 UTC,2024-01-01 18:45:00 UTC
S7,5071,OVB,REN,2024-01-01 15:00:00 UTC,2024-01-01 18:05:00 UTC
S7,2143,DME,VOG,2024-01-01 15:00:00 UTC,2024-01-01 16:50:00 UTC
S7,1015,DME,LED,2024-01-01 15:00:00 UTC,2024-01-01 16:40:00 UTC
S7,1158,PEE,DME,2024-01-01 15:00:00 UTC,2024-01-01 17:25:00 UTC
S7,1097,DME,GOJ,2024-01-01 15:05:00 UTC,2024-01-01 16:25:00 UTC
S7,2048,AER,DME,2024-01-01 15:10:00 UTC,2024-01-01 18:45:00 UTC
S7,3007,DME,YKS,2024-01-01 15:15:00 UTC,2024-01-01 22:00:00 UTC
S7,1053,DME,KZN,2024-01-01 15:25:00 UTC,2024-01-01 17:10:00 UTC
S7,5565,OVB,TAS,2024-01-01 15:30:00 UTC,2024-01-01 18:40:00 UTC
S7,5075,OVB,IJK,2024-01-01 15:45:00 UTC,2024-01-01 18:45:00 UTC
S7,5237,OVB,KHV,2024-01-01 15:55:00 UTC,2024-01-01 20:50:00 UTC
S7,5257,OVB,UUS,2024-01-01 16:00:00 UTC,2024-01-01 21:35:00 UTC
S7,5556,LBD,OVB,2024-01-01 16:00:00 UTC,2024-01-01 18:55:00 UTC
S7,5249,OVB,PKC,2024-01-01 16:00:00 UTC,2024-01-01 22:30:00 UTC
S7,5203,OVB,VVO,2024-01-01 16:10:00 UTC,2024-01-01 21:50:00 UTC
S7,5219,OVB,GDX,2024-01-01 16:20:00 UTC,2024-01-01 21:45:00 UTC
S7,5020,SVX,OVB,2024-01-01 16:25:00 UTC,2024-01-01 18:50:00 UTC
S7,1146,CEK,DME,2024-01-01 16:30:00 UTC,2024-01-01 19:15:00 UTC
S7,5261,OVB,YKS,2024-01-01 16:35:00 UTC,2024-01-01 20:25:00 UTC
S7,1195,DME,PEZ,2024-01-01 16:35:00 UTC,2024-01-01 17:55:00 UTC
S7,3031,DME,UUD,2024-01-01 16:35:00 UTC,2024-01-01 22:35:00 UTC
S7,5211,OVB,BQS,2024-01-01 16:40:00 UTC,2024-01-01 21:05:00 UTC
S7,1138,UFA,DME,2024-01-01 16:45:00 UTC,2024-01-01 19:05:00 UTC
S7,6381,IKT,KHV,2024-01-01 16:45:00 UTC,2024-01-01 20:05:00 UTC
S7,5231,OVB,IKT,2024-01-01 16:50:00 UTC,2024-01-01 19:20:00 UTC
S7,1007,DME,LED,2024-01-01 17:00:00 UTC,2024-01-01 18:40:00 UTC
S7,6215,VVO,PKC,2024-01-01 17:05:00 UTC,2024-01-01 20:25:00 UTC
S7,3771,DME,DXB,2024-01-01 17:10:00 UTC,2024-01-01 23:05:00 UTC
S7,1098,GOJ,DME,2024-01-01 17:10:00 UTC,2024-01-01 18:25:00 UTC
S7,1056,KZN,DME,2024-01-01 17:10:00 UTC,2024-01-01 18:55:00 UTC
S7,3061,DME,BQS,2024-01-01 17:10:00 UTC,2024-01-02 00:45:00 UTC
S7,3773,DME,DWC,2024-01-01 17:15:00 UTC,2024-01-01 23:05:00 UTC
S7,6339,IKT,VVO,2024-01-01 17:20:00 UTC,2024-01-01 21:25:00 UTC
S7,1019,DME,LED,2024-01-01 17:25:00 UTC,2024-01-01 19:05:00 UTC
S7,3045,DME,HTA,2024-01-01 17:30:00 UTC,2024-01-01 23:45:00 UTC
S7,1016,LED,DME,2024-01-01 17:30:00 UTC,2024-01-01 19:10:00 UTC
S7,2144,VOG,DME,2024-01-01 17:35:00 UTC,2024-01-01 19:25:00 UTC
S7,2060,AER,DME,2024-01-01 17:40:00 UTC,2024-01-01 21:15:00 UTC
S7,6375,IKT,YKS,2024-01-01 17:45:00 UTC,2024-01-01 20:45:00 UTC
S7,1054,KZN,DME,2024-01-01 17:55:00 UTC,2024-01-01 19:40:00 UTC
S7,2511,DME,OVB,2024-01-01 18:05:00 UTC,2024-01-01 22:15:00 UTC
S7,3081,DME,NER,2024-01-01 18:15:00 UTC,2024-01-02 01:00:00 UTC
S7,3059,DME,NER,2024-01-01 18:15:00 UTC,2024-01-02 01:00:00 UTC
S7,3033,DME,UUD,2024-01-01 18:20:00 UTC,2024-01-02 00:20:00 UTC
S7,2625,DME,NOZ,2024-01-01 18:20:00 UTC,2024-01-01 22:45:00 UTC
S7,3017,DME,IKT,2024-01-01 18:30:00 UTC,2024-01-02 00:20:00 UTC
S7,1196,PEZ,DME,2024-01-01 18:40:00 UTC,2024-01-01 20:00:00 UTC
S7,2593,DME,ABA,2024-01-01 18:50:00 UTC,2024-01-01 23:35:00 UTC
S7,3041,DME,BTK,2024-01-01 18:55:00 UTC,2024-01-02 00:15:00 UTC
S7,5072,REN,OVB,2024-01-01 18:55:00 UTC,2024-01-01 21:45:00 UTC
S7,3245,DME,UGC,2024-01-01 19:05:00 UTC,2024-01-01 22:45:00 UTC
S7,5245,OVB,NER,2024-01-01 19:15:00 UTC,2024-01-01 23:00:00 UTC
S7,2605,DME,KEJ,2024-01-01 19:20:00 UTC,2024-01-01 23:45:00 UTC
S7,5223,OVB,HTA,2024-01-01 19:25:00 UTC,2024-01-01 22:20:00 UTC
S7,1008,LED,DME,2024-01-01 19:30:00 UTC,2024-01-01 21:10:00 UTC
S7,5054,GOJ,OVB,2024-01-01 19:30:00 UTC,2024-01-01 23:00:00 UTC
S7,5552,DYU,OVB,2024-01-01 19:30:00 UTC,2024-01-01 22:45:00 UTC
S7,5227,OVB,IKT,2024-01-01 19:30:00 UTC,2024-01-01 21:50:00 UTC
S7,5309,OVB,KJA,2024-01-01 19:30:00 UTC,2024-01-01 20:55:00 UTC
S7,5076,IJK,OVB,2024-01-01 19:35:00 UTC,2024-01-01 22:15:00 UTC
S7,5255,OVB,UUD,2024-01-01 19:40:00 UTC,2024-01-01 22:10:00 UTC
S7,5226,HTA,OVB,2024-01-01 19:40:00 UTC,2024-01-01 22:55:00 UTC
S7,2601,DME,BAX,2024-01-01 19:45:00 UTC,2024-01-02 00:05:00 UTC
S7,2547,DME,KJA,2024-01-01 19:50:00 UTC,2024-01-02 00:35:00 UTC
S7,3235,DME,ASB,2024-01-01 19:50:00 UTC,2024-01-01 23:50:00 UTC
S7,2615,DME,TOF,2024-01-01 20:00:00 UTC,2024-01-02 00:15:00 UTC
S7,5566,TAS,OVB,2024-01-01 20:00:00 UTC,2024-01-01 23:00:00 UTC
S7,2581,DME,NSK,2024-01-01 20:10:00 UTC,2024-01-02 00:30:00 UTC
S7,3259,DME,OSS,2024-01-01 20:15:00 UTC,2024-01-02 00:35:00 UTC
S7,2513,DME,OVB,2024-01-01 20:15:00 UTC,2024-01-02 00:25:00 UTC
S7,2565,DME,OMS,2024-01-01 20:20:00 UTC,2024-01-01 23:50:00 UTC
